Date,Close,High,Low,Open,Volume
2021-01-20,8823.142235938227,9569.609018163057,8472.955209957669,9521.228918508392,1447587105.0
2021-01-21,7784.471703831106,8827.122762011597,7773.31238916493,8823.614809809951,1230180805.0
2021-01-22,7993.81983178365,8343.160978496771,7060.682874858845,7783.1588432821445,1077478509.0
2021-01-23,7892.637291775318,8243.55345170293,7733.7154524161015,7991.014448725618,684900349.0
2021-01-24,8222.073011826491,8401.486800744666,7845.6022100632545,7893.298615566222,881710379.0
2021-01-25,8153.988818757003,8775.048756531207,8153.988818757003,8221.306127895601,1173674738.0
2021-01-26,7963.5408493783325,8182.499843586003,7791.623927620472,8152.736777626444,1007200263.0
2021-01-27,7286.1306718436535,8021.862477183575,7246.2198509699665,7963.510090132244,852054063.0
2021-01-28,7951.488118428038,8010.694773632102,7121.537246949971,7284.912885328056,816000165.0
2021-01-29,7867.950899567921,8232.745771145448,7586.7512699738145,8034.871541057713,1117690216.0
2021-01-30,7709.673606229015,7886.707748017972,7642.068278695224,7867.261612826027,584609566.0
2021-01-31,7856.072237987537,7897.906210815534,7670.1801323988475,7711.338100886671,588229353.0
2021-02-01,8061.904723926913,8154.2810315948445,7758.658404698828,7856.300835111877,669014662.0
2021-02-02,8462.90183000313,8533.3887396364,8063.980273964116,8063.980273964116,1062402040.0
2021-02-03,8760.930961650332,8847.25888301921,8462.834718920754,8462.834718920754,844106495.0
2021-02-04,8407.009483565113,8807.915710050613,8363.156585675664,8758.511467315953,902069032.0
2021-02-05,8819.395899579393,8819.395899579393,8244.092437583255,8406.782983662095,813175336.0
2021-02-06,8766.34039451927,9032.4784796366,8521.376554965042,8818.56190456613,929548918.0
2021-02-07,8484.194219034165,8844.763888717162,8227.687273311429,8765.186922790948,887393084.0
2021-02-08,8883.224830582041,8927.748839295236,8417.482307784492,8482.853395534214,1021775712.0
2021-02-09,9950.712581831494,10025.855322804535,8837.762664863141,8882.548127168091,1246336165.0
2021-02-10,10551.784602238331,11005.716273611644,9857.772121627351,9950.174295024948,1600669746.0
2021-02-11,13047.294820731506,13670.194720680825,10456.412064371863,10550.013149293141,2380537719.0
2021-02-12,13148.815712446813,13565.862154243514,12248.921810732223,13040.572527313605,1734633064.0
2021-02-13,16147.30811371794,17221.063061357938,13130.860701616388,13144.013075614348,3184403034.0
2021-02-14,14415.893919900991,16400.92648660345,14173.614523641765,16147.71217835974,2173645278.0
2021-02-15,14655.964243032038,16321.805316778366,11951.95107677998,14407.69378452329,2962661784.0
2021-02-16,14233.290257348679,15217.117752753664,13768.375437900424,14620.995174671989,2098234776.0
2021-02-17,15463.468554676976,15776.524976185989,13601.070305834524,14233.399312857538,1953287618.0
2021-02-18,15428.914736139122,16247.883857689798,14554.271379168145,15458.77776964847,1127206904.0
2021-02-19,16531.479912183713,17282.35784992715,15114.714629934635,15433.236410214566,1405794120.0
2021-02-20,15047.614732739981,16836.456439004276,14399.671213884372,16520.41077803448,1224245823.0
2021-02-21,14902.629628153984,15369.401187547948,14720.35033583315,15040.337374744937,776014392.0
2021-02-22,13272.864955626894,14940.041260282975,11347.629761468152,14903.15113718994,1229867718.0
2021-02-23,11435.336955394596,13275.851398792583,9700.851730485216,13270.040697576944,1410540185.0
2021-02-24,11953.497427969705,12306.958915511146,11219.037936899811,11444.037627595011,939677210.0
2021-02-25,11347.486451344332,12725.23712529894,11347.486451344332,11949.947531341575,753364811.0
2021-02-26,10794.693164894823,11419.962225866737,10502.912354646249,11362.25228761439,762804746.0
2021-02-27,10967.966988849454,11322.865772071758,10796.348571593408,10796.728168653091,513738192.0
2021-02-28,10052.810209410964,10980.599951032782,9693.030493093422,10968.099812866654,552142906.0
2021-03-01,11187.633445717162,11441.300054693129,10027.56525725755,10055.406569410348,582948057.0
2021-03-02,10949.943468789104,11544.946130683644,10732.778297887417,11191.293096927924,510700653.0
2021-03-03,11295.28101999429,11559.720355839001,10900.356767799238,10951.394745945467,483575543.0
2021-03-04,11107.098748719553,11767.318702133372,10859.765748142732,11292.104428761872,475794203.0
2021-03-05,11093.449333267752,11254.131440391762,10575.998420574004,11105.758624293374,468430616.0
2021-03-06,11354.570864977548,11417.266597391339,10944.205471246038,11090.070010640658,343036872.0
2021-03-07,11771.310413387138,11771.310413387138,11308.738889231814,11355.527197901392,285081994.0
2021-03-08,11724.133419698803,12034.086652721744,11443.936261897674,11771.71028358629,339525586.0
2021-03-09,12483.024840122089,12505.357450929936,11656.555356042227,11723.890841098968,419896239.0
2021-03-10,12792.88230003789,12907.410158406012,12146.79831742309,12481.54280371964,531571048.0
2021-03-11,13934.37330200756,14445.418601703364,12699.68318253709,12788.33692235453,882969308.0
2021-03-12,13416.40157935163,14226.390399191994,13185.396844931412,13938.332855867688,593222080.0
2021-03-13,14253.557804225944,14442.132954962086,12683.912078178953,13414.753163390793,619018517.0
2021-03-14,13279.106286287773,14347.703467617743,13279.106286287773,14251.355721835513,474526146.0
2021-03-15,12391.159555383492,13466.602067115717,12359.223069058266,13274.818167753518,519817552.0
2021-03-16,12620.671068220865,12684.588781592902,12029.79433974484,12388.399612120818,391337769.0
2021-03-17,13256.151499820407,13346.664775878657,12400.52714396501,12621.951771376189,463267376.0
2021-03-18,13153.161155030597,13733.828610100318,12883.403964981437,13255.17838912597,388073123.0
2021-03-19,13843.625137160998,14035.056703340728,12983.484764720779,13152.287312812172,320282256.0
2021-03-20,14294.713675492443,14697.993956516962,13822.782951640896,13842.03404524969,431326796.0
2021-03-21,13610.633635072969,14316.124907065183,13438.212681123521,14304.984467390925,327001395.0
2021-03-22,12914.40648874361,13709.394583525602,12914.40648874361,13608.087608385365,336591142.0
2021-03-23,12548.406413978431,13107.759109656326,12473.87815885339,12913.300554031972,404112958.0
2021-03-24,11771.450228142086,12970.65256651165,11691.872563142097,12545.77370214276,355137343.0
2021-03-25,11339.52400105004,11793.81779263867,10880.08712370065,11767.736748250667,467349963.0
2021-03-26,12168.98831718089,12168.98831718089,11323.394271845464,11337.472918594955,309417358.0
2021-03-27,12257.64485329343,12346.017565453425,11656.24356913869,12167.717401058413,340221278.0
2021-03-28,13207.772798313294,13223.165004685521,12000.873657683842,12257.422547833063,482818819.0
2021-03-29,13739.801496431697,14560.908385585528,13052.033142776694,13210.057371409144,706953752.0
2021-03-30,14143.401953245047,14162.54818578763,13421.879521450493,13739.109413394704,584603454.0
2021-03-31,14378.068436097354,14406.986321863253,13606.952312575188,14141.152333837934,602069419.0
2021-04-01,15045.200131922029,15142.51399766095,14069.096003580373,14378.836019102018,703320711.0
2021-04-02,15561.246605402324,16270.145162972622,15029.157786939293,15046.286492567975,706367744.0
2021-04-03,15867.482863164973,16252.016781846061,15128.09630013071,15555.129709873348,647695539.0
2021-04-04,17303.144109545276,17805.33773710532,15799.236484979745,15870.747537693009,1190701393.0
2021-04-05,18019.184404798318,18310.06480802503,16959.461265964896,17303.700572269965,809567320.0
2021-04-06,17509.770743292756,18307.05180005589,16806.47036851058,18070.116123730782,689859183.0
2021-04-07,15699.603092456236,17743.752133845817,15116.109981189016,17510.56768739596,881257648.0
2021-04-08,16623.29206731543,16852.010830492247,15638.663433364592,15715.164474681951,510737112.0
2021-04-09,17859.550908336412,18172.494079893924,16623.24453029875,16623.24453029875,717653089.0
2021-04-10,18824.6837728573,19178.90026007546,17780.454905167222,17866.745775626037,819893149.0
2021-04-11,20440.581617988646,21109.78816477675,18877.86930563953,18877.86930563953,1065044572.0
2021-04-12,20238.283649054356,21688.05639865156,19222.37006553635,20350.951971181672,1108595235.0
2021-04-13,20710.584882006515,21182.244365233462,19992.088041509036,20250.56497712899,872733030.0
2021-04-14,21681.110401625745,22159.185983957253,20066.45830596099,20722.660682391375,1020220098.0
2021-04-15,23136.731602422427,23325.48991048755,21610.580848492216,21688.87850941066,958612836.0
2021-04-16,24797.777030074038,24822.230630714446,21744.645022569224,23110.76520613348,1281863985.0
2021-04-17,26010.64765888732,27567.524103364907,24656.45227577258,24722.573469682597,1486399783.0
2021-04-18,23684.840395507403,26443.958751127124,17565.135988104623,25989.144149576314,2278214678.0
2021-04-19,20758.31484305067,24155.015046036802,20433.869111603595,23781.860650260933,1342858187.0
2021-04-20,22747.789324517827,22767.487825342458,19313.533480205107,20709.662104623858,1542040424.0
2021-04-21,22049.04131815676,23365.47832855023,21256.670555587392,22858.701573322993,911158008.0
2021-04-22,20610.016128772408,22574.122621101797,20308.142091364134,21993.319545719773,761864288.0
2021-04-23,20178.18427663995,20651.760620157234,16132.907193958294,20599.742540578824,1420635064.0
2021-04-24,18395.957206432242,20185.22814399423,18363.02663719933,20185.22814399423,737552033.0
2021-04-25,18603.144497347064,19556.395903992463,17864.426248841453,18442.428834681865,564386279.0
2021-04-26,20641.194819125813,20704.24987545982,18492.493702133652,18622.974424041342,679881676.0
2021-04-27,21975.05834057601,21975.05834057601,20447.046652257442,20631.765712052118,606721686.0
2021-04-28,22016.612683894113,22092.68449391378,20789.367700124625,21978.12587629957,543153446.0
2021-04-29,21135.733588852454,22023.319597688973,20669.030538688414,22009.970084886532,477504515.0
2021-04-30,22488.564379958898,22586.184440011155,20705.531976762693,21115.349995728582,570958549.0
2021-05-01,23468.552562193014,23538.54662481509,22338.498407178093,22496.93648748519,529724332.0
2021-05-02,22328.131143098697,23575.29553500563,22231.130462410856,23442.993026840966,465817705.0
2021-05-03,22931.900190128476,23213.05368085345,22308.42984597897,22352.647660378832,510035116.0
2021-05-04,22169.391062920913,24108.068047620356,21205.182373930234,22939.349520272113,1132352984.0
2021-05-05,26576.153601930477,27241.241206037812,21854.319910793096,22089.23945835186,1615642560.0
