Date,Open,High,Low,Close,Volume
2021-01-22,3522.978084111586,3758.4240133390995,3370.716430266504,3712.702593325521,40302084
2021-01-23,3713.1646622177213,3811.8462322975975,3643.984601779026,3729.135900593712,34630102
2021-01-24,3729.1952745254384,3832.9966238122433,3710.489691964234,3815.654546130216,34840321
2021-01-25,3813.97286682867,3934.625236456283,3717.9533444406698,3765.5845095053082,43592305
2021-01-26,3765.7633298173314,3845.9715741865803,3652.525716487086,3794.302632506122,53152620
2021-01-27,3794.6672582986066,3823.285842649173,3636.567051414284,3738.292408641195,77518452
2021-01-28,3741.1021926455433,3935.1051175280013,3666.3025641981512,3883.368768972112,58944863
2021-01-29,3875.036161541939,4010.066801883164,3823.2963204018306,3900.283354345709,57623259
2021-01-30,3901.4327638122486,4112.1920600031735,3868.427842940786,4094.5101538766176,59933096
2021-01-31,4085.155616303906,4162.029490519083,3961.9833471621387,4030.659078439581,62220285
2021-02-01,4031.609410605626,4747.095673391945,3974.496228644275,4711.416131525417,97614110
2021-02-02,4712.705942877568,4807.133894636878,4530.175458638347,4666.77706336137,89157317
2021-02-03,4665.236484462279,4789.4401137239765,4572.928182065603,4780.176732599386,79477704
2021-02-04,4779.973464197828,5168.782957591582,4651.692592118634,5112.886591972201,93185247
2021-02-05,5107.825488180156,6169.1848110030405,5076.341587736155,6001.831351488363,128755132
2021-02-06,5990.76684468193,6866.784502227558,5456.814282598672,6603.056673768209,158044228
2021-02-07,6603.118841767311,6781.508867414668,5959.655602974119,6290.300646556541,134319504
2021-02-08,6292.559650029521,7223.2383461561985,6234.419299049303,7223.2383461561985,160643269
2021-02-09,7224.0311627739575,10258.685900592476,7183.838503579376,9884.178190317936,319098397
2021-02-10,9887.016962771304,13369.648713982664,9863.358895787269,11743.937376032583,549359585
2021-02-11,11738.930407295935,11878.100109195337,10875.425980490867,11355.758294090396,336337976
2021-02-12,11355.071652032902,12682.0622617146,11168.460781650385,12444.632195392158,296682369
2021-02-13,12445.59475160297,12622.18819192797,11533.416972602252,12229.936058269348,219808918
2021-02-14,12229.400994366966,12636.699180841912,11772.794503885321,12489.880719502456,299737922
2021-02-15,12486.072405669838,12688.087668009568,11128.525176654335,11840.116160260979,359348387
2021-02-16,11843.457864841912,12219.79638776416,11603.37413302972,11825.997737813275,406773166
2021-02-17,11851.914109753445,15657.711884700228,11471.582166034961,14923.559505554382,581637488
2021-02-18,14905.655121813063,18169.64132166654,14905.655121813063,17814.103233320177,680398138
2021-02-19,17813.780518538322,30683.794104458764,17813.780518538322,30535.72809203621,1500926059
2021-02-20,30530.25730811525,30530.25730811525,21053.26414454356,23344.157705512363,1205349875
2021-02-21,23365.83547724411,27996.890389211476,23040.779266929254,26902.146850870922,844559038
2021-02-22,26879.006384868175,26911.090660539456,21489.45159064606,24341.9652673658,926751374
2021-02-23,24348.436327407133,24441.361420176923,17773.32801107783,20796.06046340568,1173425972
2021-02-24,20810.827109484468,25472.492426582612,19761.449446083978,23219.51994803222,842401842
2021-02-25,23232.938456602395,24044.531207123768,21615.028154764324,21615.028154764324,535140167
2021-02-26,21601.14583100984,21724.78051830223,18853.159611836076,20222.00255673332,653199611
2021-02-27,20228.969563733786,21578.019335343968,20226.955041156154,20506.4232481746,411473961
2021-02-28,20500.50122237252,20764.846539721828,18014.657198422585,19324.27429716429,513827017
2021-03-01,19324.630540754646,23664.286578010768,19157.45171045093,23323.411755250305,573858088
2021-03-02,23326.108030267525,23831.039313039742,20965.341829409354,22016.42806500988,489527762
2021-03-03,22017.526133488398,23225.618000078946,21800.29577725613,22130.071167367976,413073783
2021-03-04,22091.040840201546,22738.49330868991,20726.777371732518,21043.361969765276,574941669
2021-03-05,21043.681890479755,21043.681890479755,19844.46118780598,20574.28695362108,440640492
2021-03-06,20574.16261762287,21219.393802547824,20246.90049111517,20799.937231888995,380892501
2021-03-07,20797.080297997687,22073.432627602015,20507.01419342449,21677.991066034418,518713739
2021-03-08,21671.620592418592,22116.0058322004,21063.310213791676,21642.675451443534,405662625
2021-03-09,21649.87576306984,26894.929774840362,21630.558978270274,26426.509967495687,601518565
2021-03-10,26427.311864832413,26813.23683291953,24824.919813197106,25310.59857471939,596227553
2021-03-11,25309.059043595564,28173.844264227897,25002.952198220417,26431.0559151154,634891915
2021-03-12,26433.693514717743,26472.00297250133,23541.937161711045,24242.17235698737,574159499
2021-03-13,24249.28046439029,25868.850442249328,23488.629150256515,25357.25670582056,452504301
2021-03-14,25354.2922003353,25426.652957222424,24197.590217946097,24447.39939977508,400682403
2021-03-15,24407.33806174714,24535.476785648614,23027.3356117527,23366.262969552536,482833534
2021-03-16,23364.944169751372,23642.540351628326,22108.77618286666,23640.847146798857,560492503
2021-03-17,23658.078160302714,24937.67719619721,22887.81665143138,24937.67719619721,541803142
2021-03-18,24943.460915664207,25487.063487945125,24128.110144522972,24324.194998858497,507533833
2021-03-19,24325.340566482395,24859.488014765084,23834.900714152493,24527.631044458598,415034202
2021-03-20,24537.650570066646,25365.795375719666,24455.208818089217,24717.233662483282,379484558
2021-03-21,24719.158774904907,24962.005140834488,24069.898544824682,24621.28818288073,372465095
2021-03-22,24620.159379661083,25068.422784959897,23524.80114649795,23546.167379717343,494077313
2021-03-23,23541.50687533524,24102.18399334699,23267.819593716413,23508.380412532948,475124934
2021-03-24,23500.40335017629,24538.103208981454,22573.01885948516,22773.5365017117,584769558
2021-03-25,22774.561924438458,22957.97288915934,21104.30616735667,21632.324828851502,766683405
2021-03-26,21629.14238611097,23501.2750991974,21617.692298006732,23337.530177698005,528330682
2021-03-27,23346.824642822146,24897.456596328877,23041.576973164916,24680.23462229874,504788536
2021-03-28,24678.991262316704,25446.949062637053,24060.31209965981,24484.48505604826,507186831
2021-03-29,24472.76673747599,25284.233754965477,24284.206306582317,25193.22539241519,571213099
2021-03-30,25189.039879486896,28547.140047778375,24803.56196217984,28473.63651733473,737371127
2021-03-31,28462.585980865173,28763.783649861813,26743.396324804984,27682.577367954887,694573233
2021-04-01,27664.125347007997,30827.75004377216,27659.39499094151,30795.59312234912,726293398
2021-04-02,30781.720577830445,32530.75925566163,30760.941098759882,31104.762265567668,1064769483
2021-04-03,31107.36354229413,32449.11381288618,29996.246769133955,30007.185542908497,786446378
2021-04-04,29943.01978563331,32570.348396303132,29943.01978563331,32293.976015936583,746227366
2021-04-05,32291.651351880282,34817.0412084274,31373.50684199948,33923.951100701466,786007729
2021-04-06,33931.553758029826,37116.49160073325,33770.05945780128,36954.34348873887,890526594
2021-04-07,36929.90657547396,37213.261330211535,34049.06105556805,34566.491598743945,1127442056
2021-04-08,34512.13860609103,38081.06792225782,34434.39088730421,37827.464396933094,1232627412
2021-04-09,37829.445390702225,40148.093819944195,37237.851917182095,39688.76590783894,1160054236
2021-04-10,39727.273744406186,42075.955603865914,38936.63091106527,42019.02089295816,1096571990
2021-04-11,42008.973426676355,44412.438565164804,41621.9308316391,44304.087426415645,1209882593
2021-04-12,44337.01271636691,54920.50126565993,43096.4384195041,54526.40365049988,1156980886
2021-04-13,54486.224961642176,54670.74517111108,49799.478698749095,49888.62062429264,1492903430
2021-04-14,49860.65200986527,50773.70293492079,48014.974923722446,48897.88344993256,1167228736
2021-04-15,48945.002602150664,50532.116693377495,48301.310948349535,49440.92162060365,1608601476
2021-04-16,49455.33900826052,49835.08629338071,46639.99480983522,46852.84127435554,1265519105
2021-04-17,46816.79221707862,48319.5394439064,46681.79126370326,46886.03758884221,1053684342
2021-04-18,46876.75010888651,47230.34492337331,41190.250216213055,43226.75372189098,1115511015
2021-04-19,43238.214986264706,46424.70074229408,42611.458174825646,46340.61049056519,1048522080
2021-04-20,46344.70379927009,51457.13181493431,44844.08844584972,51457.13181493431,976963575
2021-04-21,51485.776593666524,53805.73544050753,48885.98631104827,50424.416572326794,1471656627
2021-04-22,50423.7124673482,55413.721215028316,46323.209038951434,47127.55118463375,2816181351
2021-04-23,47121.09688899666,48733.84375432506,42549.734432436526,48678.45975081064,1778549790
2021-04-24,48668.8928641174,48718.17462448403,45020.20410065353,46150.01877268963,938538955
2021-04-25,46155.71028793324,48231.78896391578,44807.76836403739,47255.21212301403,470660415
