Date,Close,High,Low,Open,Volume
2021-01-20,91.69185982732233,91.70733775761619,91.5246337342851,91.66683517079218,115893865966.0
2021-01-21,91.60114408202209,91.70403900324165,91.45893172248726,91.69286474587352,125636003892.0
2021-01-22,91.75270109178018,91.77661159948184,91.56119310809846,91.60645813501287,121548669235.0
2021-01-23,91.67985541984672,91.80373347733621,91.67298483540435,91.75379339455321,80722167203.0
2021-01-24,91.7588398333646,91.91551974312823,91.65428461193005,91.67985541984672,84413124756.0
2021-01-25,91.62633804548204,91.81866525624355,91.59702063905387,91.76222597196102,101158851200.0
2021-01-26,91.72804781819286,91.79631674150733,91.62130252969838,91.62468866829477,101647526020.0
2021-01-27,91.79063676708756,91.83094273941242,91.66628901940567,91.7299702710734,105901637306.0
2021-01-28,91.77038547367555,91.84304545413761,91.6990908716798,91.79154337838918,104090387181.0
2021-01-29,91.67353098679085,91.92431278045115,91.6297296455923,91.74784034444019,183670639698.0
2021-01-30,91.74289221287836,91.75113909881475,91.62084376253371,91.67325791109761,115648742489.0
2021-01-31,91.70303408469044,91.74921664593421,91.6530066176856,91.74078406852641,101327508212.0
2021-02-01,91.6881023057831,91.73547547704948,91.60132431197964,91.70578668767848,117812471778.0
2021-02-02,91.75975736769396,91.7925592199681,91.66262980511601,91.6881023057831,112355343051.0
2021-02-03,91.72182169238657,91.84212791980826,91.70101332456034,91.756272921848,106216534834.0
2021-02-04,91.70266270174761,91.76936963209664,91.67563913114282,91.71961524078506,130071476669.0
2021-02-05,91.64100221020999,91.77322546088543,91.62551335688839,91.70119901603177,116242339499.0
2021-02-06,91.73244979836818,91.82719614090092,91.63522392854065,91.64063082726716,121039422025.0
2021-02-07,91.73996484144664,91.76479288347763,91.6572229063895,91.7319910312035,130348566847.0
2021-02-08,91.72466167959645,91.9169834288441,91.65566091342409,91.74270652140694,156718232410.0
2021-02-09,91.74188729432716,91.89307292114245,91.66912900661555,91.7281352024147,155577364901.0
2021-02-10,91.69515858169689,91.78504417688964,91.65859920788353,91.74518604870173,167294523848.0
2021-02-11,91.66262980511601,91.74957710584931,91.65098585755548,91.69322520578862,144658901916.0
2021-02-12,91.78403925833845,91.79786781144503,91.64273897161911,91.67178330235402,147107216422.0
2021-02-13,91.70486915334912,91.81820648907888,91.62349805827216,91.78494586964007,153120142052.0
2021-02-14,91.69735411027068,91.74151591138434,91.63981160018739,91.70257531752577,138353850761.0
2021-02-15,91.65190339188484,91.71998662372789,91.60095839055066,91.70111163180992,162693579145.0
2021-02-16,91.66592855949057,91.68361294138595,91.5750271227189,91.65309400190745,141032763591.0
2021-02-17,91.66290288080927,91.74554650861683,91.61094749941002,91.6602485850708,139150324868.0
2021-02-18,91.6307345641435,91.70119901603177,91.58602115012945,91.66217103795132,94966568287.0
2021-02-19,91.64741402748768,91.69295213009536,91.5548686750426,91.6331157841887,113649609569.0
2021-02-20,91.63522392854065,91.67802035118802,91.5828152414906,91.64989355478247,137486320908.0
2021-02-21,91.6594184349633,91.70459607765588,91.60755589929977,91.63632715434142,102446076715.0
2021-02-22,91.6391671415513,91.67234037676826,91.53535468600239,91.6575833663046,169690403440.0
