Date,Open,High,Low,Close,Volume
2023-05-04,128.53079922305548,137.68557189275452,119.31962131821638,121.74677089269971,944139701.0
2023-05-05,121.75693212991246,125.59505298597651,115.73978797948804,119.58110673297779,652934731.0
2023-05-06,119.60582768065433,125.90368828769715,117.46561572842984,122.05440207645734,547853943.0
2023-05-07,122.0467074768494,123.28464303902001,113.55269899844644,113.61211658747561,268893608.0
2023-05-08,113.53667676834083,113.99262272383203,94.55473256646655,104.50741884401941,531156825.0
2023-05-09,104.41906737759928,110.93034670908673,100.48097129826056,108.69272440012355,438518326.0
2023-05-10,108.65866078966064,113.084114253812,103.03062326423242,108.12525586478296,717935525.0
2023-05-11,108.12352048699906,108.1311168576758,95.36491387639035,98.6242152984014,343553431.0
2023-05-12,98.55234446376562,102.43669840343136,93.20400836266708,102.0108759868308,319974259.0
2023-05-13,102.0514336210763,104.17763157912123,99.62491707748268,100.74959468201996,168083241.0
2023-05-14,100.71736467827213,109.90336323375595,98.05620104677655,106.15505636375383,259630592.0
2023-05-15,106.1579923173631,114.24311741262864,103.18828069875235,109.3666621825214,395862943.0
2023-05-16,109.37471695487693,110.36306371728278,105.14336385870774,106.58345456121606,238133738.0
2023-05-17,106.61614296664266,111.01613330897091,102.33845855794061,110.89794207612795,298535659.0
2023-05-18,110.84291204602414,111.36642859183121,103.57492068614374,104.56748037826401,209575529.0
2023-05-19,104.55694805397798,105.13613857510427,102.72234813525938,103.53857598161267,115875500.0
2023-05-20,103.56210726778954,103.76526652609027,101.91785318901749,102.89072343760199,77384482.0
2023-05-21,102.88843142920814,105.3481820945126,97.37640227148586,98.14217319019735,159732392.0
2023-05-22,98.15782433322966,98.61514549375715,94.98862066974834,96.17390552481447,120536436.0
2023-05-23,96.17317426499358,99.9833653616297,94.48835163765034,96.37404151490045,143091963.0
2023-05-24,96.38933248518515,96.39995212407666,87.3938653131845,89.72900166498037,266711307.0
2023-05-25,89.71984454573067,92.21309673372525,86.81843477725671,89.97198729770571,155440533.0
2023-05-26,89.97071032160055,92.17510396601573,88.47367412483074,90.78088617436151,116096990.0
2023-05-27,90.78381667080794,92.92979684415695,90.16618043745622,91.49392452852591,84109132.0
2023-05-28,91.49209637897366,97.71112281159367,91.11039512395475,97.26689884188818,154063954.0
2023-05-29,97.26973656656628,100.39353663519796,93.82741281714333,95.25678565182898,276888032.0
2023-05-30,95.25248540750908,97.08616852287014,91.4730508806533,91.71659314398858,182598726.0
2023-05-31,91.72016212848757,92.34200583439087,87.01070153852378,89.21335434799222,139371832.0
2023-06-01,89.21720164779616,89.6021008002408,86.38995472235183,86.57580931727898,112661432.0
2023-06-02,86.57810132567282,87.89357771467259,83.31138361935882,86.25398951013084,182853171.0
2023-06-03,86.27807196975483,87.19234866089936,83.66121504337752,85.36223453003733,134358977.0
2023-06-04,85.42458807267577,89.17206545392581,85.1403954033267,87.96617980912923,128523909.0
2023-06-05,88.03127830467746,88.76125023514216,70.05260620558329,75.04946281948469,301491575.0
