Date,Open,High,Low,Close,Volume
2021-01-22,71.01394546908159,76.09759280083017,67.90443225277158,75.04048578660877,0.0
2021-01-23,75.0838866026952,76.91042629189542,72.75122234566697,74.98024416599037,0.0
2021-01-24,75.01165013814898,77.54271500747927,74.44281185493492,76.98888937924494,0.0
2021-01-25,76.97524647213868,79.68319981784589,74.68561740128644,76.4080617092659,0.0
2021-01-26,76.50565760954123,78.07520312899942,73.53814522755602,76.56965375819527,0.0
2021-01-27,76.6404277030997,77.28964999498385,73.03293746308555,75.38373041507657,0.0
2021-01-28,75.35800534943701,79.18852437766145,74.46231029777118,78.28294094692501,0.0
2021-01-29,78.09983130490764,80.90702861406862,77.03997933777646,78.7861350183066,0.0
2021-01-30,78.78320452186017,82.714713805648,78.46733847937321,82.2653546457077,0.0
2021-01-31,82.3199208169699,84.04016588832384,79.85477847477705,81.39474617162887,0.0
2021-02-01,81.4143428433963,95.88010279169976,80.03221266743822,94.94028112128944,0.0
2021-02-02,94.90402373136385,97.30827505056004,90.8235502734642,93.91741234674193,0.0
2021-02-03,93.90212137645722,96.89774360424417,91.88239266546951,96.20741250466745,0.0
2021-02-04,96.09799638967525,104.99550748865295,94.92745678860956,102.90344954135071,0.0
2021-02-05,102.88888983088691,125.97711987090588,102.88888983088691,124.97156121689477,0.0
2021-02-06,124.8392577609411,138.75238174250987,114.46752686303807,134.06472251810192,0.0
2021-02-07,133.8515766517994,137.31010817486455,118.70290734538503,126.23879082920394,0.0
2021-02-08,126.24309107352384,146.89793945909332,124.89886089350692,146.89793945909332,0.0
2021-02-09,146.94792707073069,209.94696475884118,144.39965030979513,198.6934654888464,0.0
2021-02-10,198.62808867799322,272.5940809295644,198.277062135312,239.13320318828485,0.0
2021-02-11,238.84543607727392,242.16598869502923,219.26297476188483,229.11631884705275,0.0
2021-02-12,229.09811375181016,258.2135618648608,224.11701196703507,252.48050669769145,0.0
2021-02-13,252.15493236250768,254.95755656920664,231.50411136311595,245.8668619056043,0.0
2021-02-14,245.7340127333664,255.50999607807898,237.04535817069703,251.21684606988126,0.0
2021-02-15,251.2253592439156,256.369717512287,220.49020337055845,238.52132426173193,0.0
2021-02-16,238.6100359008997,245.45303433293157,233.5599119204926,239.24992098716032,0.0
2021-02-17,239.52524576689032,322.5297185479867,234.06858498336805,302.7184711375885,0.0
2021-02-18,303.2927174691795,367.37943319775513,300.72730521691847,361.21790343284374,0.0
2021-02-19,360.8976334599429,631.5897185096837,359.89115800257423,611.3363535944372,0.0
2021-02-20,612.6980685242015,616.0856132730114,419.8537647991616,470.43908856830967,0.0
2021-02-21,471.50908540116507,566.6489567962562,461.5387179160025,541.5358792265033,0.0
2021-02-22,541.4873759631591,544.3520371970517,410.8773431254813,493.28962642356055,0.0
2021-02-23,492.854101171426,494.7462959867844,350.8191486645447,424.17749674792867,0.0
2021-02-24,425.60238379475777,516.0693084764644,395.25850649720815,468.3710857948172,0.0
2021-02-25,468.67847686340974,487.7430534250452,432.3159164955141,432.3159164955141,0.0
2021-02-26,430.9803522900911,439.9720103624277,387.54600739515445,408.48230349716323,0.0
2021-02-27,408.5132565248059,437.0822025221569,405.62349234183785,415.48834012627776,0.0
2021-02-28,415.1145463002176,420.50351643584145,360.95458441136725,385.9907596423436,0.0
2021-03-01,386.2491235599591,478.2641798541299,386.2491235599591,469.75371257259394,0.0
2021-03-02,469.3147820508457,486.8984592462366,421.4374771133589,441.554718558662,0.0
2021-03-03,441.4988808684575,468.6669949927891,436.6823889436637,444.54934758281166,0.0
2021-03-04,444.43151652271627,459.8789109231293,416.82835737658024,423.88542939259787,0.0
2021-03-05,423.9616987004847,424.78302353693294,398.75925463202293,417.4293438060995,0.0
2021-03-06,417.44868399121333,428.04033855166927,405.8821182032698,418.17972552559513,0.0
2021-03-07,418.07372559454234,448.8674040822225,416.02707124208973,443.0130034420872,0.0
2021-03-08,443.0580577785149,447.6865177004074,423.27007971047715,443.3440131114621,0.0
2021-03-09,443.36662759428145,547.3721184286987,435.49390619117185,540.9360278868553,0.0
2021-03-10,541.4788627891248,544.4474720608414,495.57054586251616,514.8428438705887,0.0
2021-03-11,515.5134636979783,577.8329099829862,504.49689260995365,534.5499686139519,0.0
2021-03-12,534.8135714078962,535.2638528283569,468.6826679644728,487.4506368112925,0.0
2021-03-13,486.6669445698062,522.3521618856903,472.8325565337291,510.01901751893456,0.0
2021-03-14,509.6143579798372,510.1073798996804,488.847583184368,489.1168614276685,0.0
2021-03-15,488.4745315324544,493.27469562602346,462.5986735692277,469.9521786708501,0.0
2021-03-16,470.08843311270175,477.8804758203478,447.0544036140345,476.4559380319406,0.0
2021-03-17,476.4636653745256,500.2345864861418,461.3911562327412,497.66583445022115,0.0
2021-03-18,498.1890672235604,512.8164901639102,477.6668606380408,483.7057133822527,0.0
2021-03-19,483.1702129068435,497.0861091271363,473.14326555732987,487.5420115459274,0.0
2021-03-20,487.54109474256984,507.5295034874871,485.539145468123,488.39725810660457,0.0
2021-03-21,488.8315609542624,496.4716762483731,475.5085309051792,488.86491513355577,0.0
2021-03-22,489.1264660342713,511.4616730879789,471.29062425825396,472.1752521836752,0.0
2021-03-23,472.5650245825382,485.9741904899274,467.24149674372165,471.9007787213486,0.0
2021-03-24,472.2135396381782,496.1135990512994,449.22399693100306,460.9849250307452,0.0
2021-03-25,461.45751533290604,461.99009076903167,419.80705148522975,433.96236435374885,0.0
2021-03-26,433.8386395577836,470.7153956373513,433.6641413187317,470.7153956373513,0.0
2021-03-27,471.6060482705507,509.0793813920609,462.6974700453284,497.60650417579745,0.0
2021-03-28,497.09021291359386,519.0597027422482,484.525510213105,496.97788267364376,0.0
2021-03-29,497.2812136130815,512.6013469760073,490.22021243981726,508.4158777050179,0.0
2021-03-30,508.435174232829,575.2348202396242,501.72129227365076,575.0615880623518,0.0
2021-03-31,575.3705071365403,584.7213774958218,533.9798478974699,558.2747002992692,0.0
2021-04-01,558.2876228608802,626.8734200946783,557.2729834878992,618.6777656232008,0.0
2021-04-02,619.4882197912666,659.380080169969,609.4666859472927,626.6219976881985,0.0
2021-04-03,626.5893856830517,646.2703597020736,590.0434646436479,597.1142013954232,0.0
2021-04-04,597.3292136114178,653.4198978852946,591.2608485305536,650.0418267711793,0.0
2021-04-05,650.0811183436454,704.5064074898983,627.6201346007438,679.1800639962603,0.0
2021-04-06,680.0308138547553,762.3910576479684,673.3077638620016,746.7622671546706,0.0
2021-04-07,746.3693514300103,766.3111341756012,663.4788460377167,694.6027920206252,0.0
2021-04-08,692.9479183029616,781.4212759123475,688.9861927085149,773.1895168515039,0.0
2021-04-09,773.2353570193809,839.2340224928047,749.9450591536297,835.7251977569831,0.0
2021-04-10,838.2734745179187,901.362642707536,834.9006859374349,873.7948023193167,0.0
2021-04-11,874.1634445836535,979.8044252933179,850.1722723797138,970.3083507451229,0.0
