Date,Close,High,Low,Open,Volume
2025-11-09,4.106011956784527,82293.5881726481,2.3929075830100097,4.756425615531722,32888454.0
2025-11-10,4.967187724890087,6.296947214412051,4.108758615057693,4.113427900014806,57289032.0
2025-11-11,6.798490494033783,7.307633555059053,4.962426691382683,4.962609847410587,84732652.0
2025-11-12,5.937681037984021,6.8563541559435635,5.8002560347026675,6.838683862659528,103254983.0
2025-11-13,5.96505621323808,6.125371286062318,5.913693396564434,5.934568408727724,177328124.0
2025-11-14,6.704462896112085,6.855438716876731,5.935483847794557,5.959929208747547,234369164.0
2025-11-15,6.748592925583347,6.931979518614975,6.60118745360841,6.762875685032892,294485285.0
2025-11-16,7.160045268128889,7.4965134646370135,6.717188999860803,6.72616125771924,460167425.0
2025-11-17,7.713409766103036,8.57220484691856,6.887940896621325,7.158580702051032,278491346.0
2025-11-18,7.027380957282272,8.165146884751946,4.9410943007586585,7.719269394705177,176201083.0
2025-11-19,6.156774529639498,7.125895025205856,5.946745385465417,7.02564148662622,118795566.0
2025-11-20,7.101815976308665,7.101815976308665,6.125187788961736,6.152562964215796,256608907.0
2025-11-21,6.177008325168796,7.295365170843747,5.743124996904492,7.098702664907022,159280732.0
2025-11-22,5.687824837239983,6.24118933521413,5.372597623878271,6.191840893774719,104570238.0
2025-11-23,6.003967830741195,6.10916555885614,5.463695748571576,5.688648868829202,110195548.0
2025-11-24,9.063403392226967,9.310787498203354,5.981353347921862,6.010651490932556,273142769.0
2025-11-25,9.152395393135741,9.213463091779424,8.624483784804395,9.036668751461544,3432202227.0
2025-11-26,9.155874334447837,9.198722612796468,9.006180264805831,9.150655922479698,4251656895.0
2025-11-27,9.15440976836998,9.17317899782142,9.12492881040407,9.155874334447837,4265937819.0
2025-11-28,5.486951106952225,9.222802343839014,4.579448119185938,9.15440976836998,3919019388.0
2025-11-29,6.592031698649401,7.295365170843747,5.2895563179765706,5.47431641068112,2832781342.0
2025-11-30,6.671410907211111,6.894258244756878,6.511645643543253,6.586813286681263,3327741194.0
2025-12-01,5.971465650996603,6.72698528930845,5.604966687366177,6.676172281791192,3058660337.0
2025-12-02,6.107334680722484,6.36240929343466,5.872126869338442,5.955901140424427,2788228747.0
2025-12-03,5.990417695403258,6.2331325164225255,5.773612801414848,6.107059776144289,3015912699.0
2025-12-04,5.898037478514644,6.106602056610878,5.816643894718706,5.9783321261431785,2844560559.0
2025-12-05,5.737814495313386,5.958373235192076,5.631884143086835,5.899410637114889,2996430372.0
2025-12-06,4.645368258814637,5.75667513224243,4.5814621533474975,5.736532744190745,2159460993.0
2025-12-07,4.620373429777936,4.996119214772304,4.338838739805845,4.644178256242297,1737032948.0
2025-12-08,4.607738733506831,4.743607763232713,4.402470281767476,4.622754117067981,1718937075.0
2025-12-09,4.629895496792752,4.663588020182365,4.227140507527444,4.609936264768972,127625659.0
2025-12-10,4.692061790531162,5.155884478440152,4.548227349491297,4.63017006029826,10653870.0
2025-12-11,5.1296078982808195,5.5169815330018475,4.681624625522199,4.689956007819311,5183614.0
2025-12-12,5.794854125633939,5.848963259508074,5.092436092506424,5.133544900199013,2854800.0
2025-12-13,6.0573450226490815,6.447007596109864,5.786796624696987,5.7947620360109795,2231652.0
2025-12-14,7.803592792802186,9.162191682583398,6.046998924045053,6.056795895638057,8247025.0
2025-12-15,7.502098870806315,8.529265161092324,6.945987373486324,7.803684200279799,8514410.0
2025-12-16,7.1939212886190935,7.804416824391405,7.142100752412034,7.502098870806315,1459199.0
2025-12-17,7.30626039645881,7.464926723959252,6.9249295463678155,7.1924560403958795,8980215.0
2025-12-18,7.38884364175442,7.525628792692481,7.140635504188821,7.307633555059053,11543744.0
2025-12-19,7.319901939274359,7.505028685107385,7.023443614291409,7.388752234276807,11642111.0
2025-12-20,7.437460141227569,7.505028685107385,7.192639537496461,7.319901939274359,11188685.0
2025-12-21,7.0657427656290075,7.437093829171771,6.980687425565747,7.435994893004357,11340823.0
2025-12-22,6.994328968381288,7.151622137281486,6.756466247274371,7.06583417310662,11139647.0
2025-12-23,7.187786755438757,7.348467458173437,6.537556252719466,6.994328968381288,11346330.0
2025-12-24,7.0538406934695095,7.489280677434627,7.035071464018069,7.188610787027977,11095756.0
2025-12-25,7.059700322071649,7.086617777792298,6.860199409311457,7.053932100947122,10912638.0
2025-12-26,6.907991877195397,7.062446639272138,6.783109480562189,7.059516824971067,10962639.0
2025-12-27,6.7662632188673735,7.074440801054604,6.498278323160543,6.9077169726172025,9250456.0
2025-12-28,3.0548573429335826,7.127176776328497,2.313528544984643,6.766629530923182,4954585.0
2025-12-29,2.41927574118329,3.268091547059606,2.2504464711067236,3.0550404989614863,14402188.0
2025-12-30,1.9237747345825909,2.526029954462726,1.8900820406566348,2.4085636715961414,22019886.0
2025-12-31,1.8780882199468458,2.060467795897693,1.8499805911175136,1.922859124979424,23654821.0
2026-01-01,2.0146897032479916,2.307485930890942,1.8660028212231001,1.877996641932889,26760739.0
2026-01-02,2.1317898445951116,2.3246067560912653,2.006724462470343,2.0146897032479916,75200528.0
2026-01-03,2.150742059538112,2.223162703330267,2.073194070182745,2.1322477346648667,203482800.0
2026-01-04,2.201006281117023,2.2168453551947147,2.1355436904854015,2.1511082010575766,438016263.0
2026-01-05,2.0829905301667355,2.2826742578821446,1.9689117811346333,2.1999990934999087,479265245.0
2026-01-06,1.4915387873513715,2.1039569498076305,1.300553009793389,2.0834482497001474,22276237.0
2026-01-07,1.5091175026214498,1.5731151861025363,1.443838068017723,1.4919965068847834,91231449.0
2026-01-08,1.7332465912898483,1.8285564519431978,1.501701559391161,1.5091175026214498,142518982.0
2026-01-09,1.8285564519431978,1.9946390637465978,1.697448285188385,1.7340706228790679,327456691.0
2026-01-10,1.6763902875335337,1.8434800869540573,1.6531350996892187,1.8287396079711016,355224800.0
2026-01-11,1.1921506480673514,1.675932568000113,1.152232269287962,1.675932568000113,328487950.0
2026-01-12,1.2684168010319157,1.3595150109933827,1.1536055984245408,1.1931577504163031,1122489506.0
2026-01-13,1.264937689183477,1.3490776754480853,1.235181997175715,1.2707057397716701,1379235512.0
2026-01-14,1.2725368737098324,1.2919467229180819,1.2369215530999296,1.2656701427587493,2412688901.0
2026-01-15,1.3336046576216858,1.3913764857130049,1.272628366455617,1.272628366455617,2490982070.0
2026-01-16,1.3321398357393226,1.372241285278444,1.3131877060644936,1.333970884409322,2632399463.0
2026-01-17,1.2791288706190735,1.3424855932706725,1.2633812040189945,1.3341540404372259,2655105798.0
2026-01-18,0.8040448155755573,1.2834320140567224,0.6240457137443354,1.2789457998593412,2449798758.0
2026-01-19,0.8280324569951445,0.9425690108288306,0.7666899390414397,0.8197923969074735,2553906966.0
2026-01-20,0.7594183548219666,0.8469480066252955,0.7533184405184232,0.8300441036479599,2483309312.0
