Date,Close,High,Low,Open,Volume
2021-01-20,27.16964698539141,28.278631952523934,25.838094405226002,26.958990934098438,4528341598.0
2021-01-21,24.64325170937627,28.0584482902932,24.10978741956933,27.164881814544056,4453463443.0
2021-01-22,24.996297619404682,25.458475499486664,22.441499740533796,24.627675471832845,4501765714.0
2021-01-23,24.90668509990519,25.896461603902935,24.463019021069154,24.979072004673977,3018882841.0
2021-01-24,25.061355172566437,25.420173902750317,24.759620185301173,24.90842732282817,2472431875.0
2021-01-25,24.656356611895717,25.877586611984952,24.62987373116357,25.058056418191878,2925493997.0
2021-01-26,24.632347796944483,24.840988549621212,23.796782598443315,24.652689205335264,2790821503.0
2021-01-27,23.085283879659983,24.645635660178414,22.497851640594487,24.635004823439886,2940937079.0
2021-01-28,24.201235007727515,24.649024529531744,22.796012067035004,23.082719698900288,2793379611.0
2021-01-29,25.85660347571502,28.422764034182364,23.86825469963969,24.788391440342817,8031899348.0
2021-01-30,40.339115521749584,44.83828333629663,25.640084489287798,25.853304721340464,24417465997.0
2021-01-31,45.110239419212114,45.78719406279833,35.689310962530726,40.118107170925214,24394851756.0
2021-02-01,34.04099603970007,68.24720287382115,33.04993881070095,45.12837983751524,34974233953.0
2021-02-02,33.83583973286932,37.04230544613073,31.545024126670796,33.95037587089246,12756138062.0
2021-02-03,36.055093122892686,37.39031310961854,33.84445254023467,33.84445254023467,8672301822.0
2021-02-04,40.907675499654026,43.27692663722701,34.743974796853756,36.04785661702135,13193400182.0
2021-02-05,41.237354322610365,42.58045254308672,38.95166980868816,40.804682271184895,10229060640.0
2021-02-06,40.23392676470666,41.44214743876909,39.099010529742365,41.24743354644852,7625571666.0
2021-02-07,38.297071872108965,40.82245949881598,36.53862006067356,40.23685959765225,7495069765.0
2021-02-08,41.022484713370424,42.14164175007681,37.81702938017406,38.2794803359493,8180714581.0
2021-02-09,43.248062536449645,44.45756393551346,41.010390190916034,41.01854423111672,9634769935.0
2021-02-10,46.13016347974553,48.93950613532979,42.698197320505635,43.24146502770054,13793347172.0
2021-02-11,48.085707672789795,48.345014889593585,45.918589894123215,46.094243103054396,8979459920.0
2021-02-12,55.76467262839469,56.134673808217485,47.48810336415045,48.07104350806185,13950086407.0
