Date,Open,High,Low,Close,Volume
2025-04-14,91.46837954926015,91.75796935266044,91.41903042567536,91.47881910177784,109575469.0
2025-04-15,91.47881910177784,91.74808097358982,91.23711044515767,91.23711044515767,115968525.0
2025-04-16,91.23711044515767,91.58099356167804,90.72943058591956,91.43340459260253,105073614.0
2025-04-17,91.43340459260253,91.79990219194224,91.36611231759163,91.73160034180545,77529669.0
2025-04-18,91.73160034180545,91.80622158651386,91.47487903020556,91.7111905527745,41786412.0
2025-04-19,91.7111905527745,91.82636943172838,91.51534934984555,91.67374350134924,6417408.0
2025-04-20,91.67374350134924,91.9663565729643,91.45757436683198,91.56899871775022,4249721.0
2025-04-21,91.56899871775022,92.38833714692372,91.37444540525213,91.55023153473485,13197612.0
2025-04-22,91.55023153473485,91.76428874723206,91.46462502122448,91.59271554746374,34236277.0
2025-04-23,91.59271554746374,91.81500761869029,91.45217723278074,91.57513256878518,55719661.0
2025-04-24,91.57513256878518,91.71668045859406,91.41225808658783,91.59096925535414,41007509.0
2025-04-25,91.59096925535414,91.67392904488588,91.46425939131403,91.60717702899638,35420460.0
2025-04-26,91.60717702899638,91.66210883016902,91.49639662329355,91.58310002653525,23592067.0
2025-04-27,91.58310002653525,91.66000236531181,91.48458732290237,91.5580189061111,23612949.0
2025-04-28,91.5580189061111,91.65332279799259,91.47195399092197,91.57678063196364,26948481.0
2025-04-29,91.57678063196364,91.65313725445594,91.51214599525701,91.56296309564641,23682514.0
2025-04-30,91.56296309564641,91.68793212473975,91.45611184719019,91.57385559268005,27248672.0
2025-05-01,91.57385559268005,91.66577604359918,91.49932711973997,91.5317372098616,16582173.0
2025-05-02,91.5317372098616,91.6554292628498,91.49804468647199,91.63024991349448,17647125.0
2025-05-03,91.63024991349448,91.65158742020866,91.52505218537954,91.61944473106632,9098765.0
2025-05-04,91.61944473106632,91.63573981931404,91.5009751829184,91.54300079396853,17435198.0
2025-05-05,91.54300079396853,91.63437552860341,91.46508342290326,91.53842223434366,25823995.0
2025-05-06,91.53842223434366,91.64124063945928,91.45354698065421,91.55956874035837,23970343.0
2025-05-07,91.55956874035837,91.6458137419213,91.32967484129222,91.37948236655575,49320749.0
2025-05-08,91.37481103516258,92.08840056277404,91.10929823422339,91.57091963907078,108304805.0
2025-05-09,91.57091963907078,91.83240505383219,91.46600022626082,91.63995274902845,69277816.0
