Date,Close,High,Low,Open,Volume
2025-12-30,39.30975669601412,45.873232021473086,37.67765973860605,37.7037739671523,0.0
2025-12-31,36.94792775578389,39.68360278159798,33.90813652265933,39.30975669601412,0.0
2026-01-01,37.05989698229041,37.10598669779847,33.12901333919763,36.94792775578389,0.0
2026-01-02,35.79028616162668,39.07436271766892,35.79028616162668,37.05989698229041,0.0
2026-01-03,40.966684426210115,42.335711183761305,34.92228503228034,35.79028616162668,0.0
2026-01-04,38.09035630306971,41.2426711063581,37.701851514271766,40.966684426210115,0.0
2026-01-05,38.09035630306971,38.09035630306971,38.09035630306971,38.09035630306971,0.0
2026-01-06,31.926199563861697,43.93967861400687,29.307351781137186,38.09035630306971,228786380.0
2026-01-07,39.82938424044369,51.89390113765876,30.612058289898414,31.926199563861697,842415501.0
2026-01-08,36.40484300930347,45.12205813521632,34.881236294069815,39.84505332372282,313662016.0
2026-01-09,36.05252894213299,39.18321615051536,34.49327765665839,36.4043842421388,238827449.0
2026-01-10,34.725375611385964,36.98338663455342,34.23121783686656,36.064899271037575,168468754.0
2026-01-11,32.78558788584269,34.74204961321629,32.205850919813194,34.71868525690115,167633251.0
2026-01-12,30.638262633423434,32.77550866200454,30.244165254427568,32.77550866200454,253388792.0
2026-01-13,31.633719111840943,32.175340172605495,28.08419659741048,30.643852492864422,335838111.0
2026-01-14,29.61302725065616,31.659467418958226,28.971255679389287,31.630606048937807,148575315.0
2026-01-15,28.557368504903025,32.103594995715866,27.691475519908632,29.622371900879443,165337323.0
2026-01-16,28.622609018779258,30.224558419651657,27.85118383911049,28.55874207564011,189802016.0
2026-01-17,28.8817360056255,30.625160461660926,28.44631408196892,28.622150251614585,194145282.0
2026-01-18,27.07352707212158,29.039702101904368,27.05336862444528,28.8817360056255,143373591.0
2026-01-19,24.84217915964382,27.078385088704636,24.706935691800936,27.073253996428317,222809667.0
2026-01-20,23.517691047662993,26.360914204509754,23.456382823769673,24.847012599414484,700582272.0
