Date,Open,High,Low,Close,Volume
2022-01-19,12940.998264625203,12979.496321956627,12261.992393266875,12426.639798528515,1414553.0
2022-01-20,12426.639798528515,13054.92915592296,11833.918918822426,11833.918918822426,1411447.0
2022-01-21,11833.918918822426,11835.876163018867,9969.651505397635,10220.88566158805,4719093.0
2022-01-22,10220.88566158805,10315.558443501124,8192.115435888292,8619.868291101418,5060691.0
2022-01-23,8619.868291101418,9551.674393414054,8588.35190962418,9142.971489566144,2748694.0
2022-01-24,9142.971489566144,9142.971489566144,7497.687709651655,8381.152255269464,4317826.0
2022-01-25,8381.152255269464,9101.25536513515,8057.603444303619,8699.167415798409,2874922.0
2022-01-26,8699.167415798409,9419.848199093947,8231.875713156536,8442.529533304041,2691958.0
2022-01-27,8442.529533304041,8596.516174494987,7898.360463862773,8193.143652682425,2405858.0
2022-01-28,8193.143652682425,8528.85084783216,8025.695194876986,8371.264749344902,1670473.0
2022-01-29,8371.264749344902,9001.30039884895,8360.67313844175,8793.542629536008,1404086.0
2022-01-30,8793.542629536008,8866.31970246206,8440.733646498527,8545.89535733871,1115047.0
2022-01-31,8545.89535733871,9174.68904389441,8221.44895222853,9099.641791225877,1370049.0
2022-02-01,9099.641791225877,10261.433865856146,9091.085658405675,10056.518361580793,2762198.0
2022-02-02,10056.518361580793,10195.850817904808,8987.556381429546,9334.995166971581,2640689.0
2022-02-03,9334.995166971581,9411.220817555673,8696.144234898265,9245.137960179942,2312127.0
2022-02-04,9245.137261663096,10275.412584935082,9206.633616196923,10253.905949830078,2360707.0
2022-02-05,10253.905251313234,10780.525482086698,10113.613032845778,10407.32260127645,1831304.0
2022-02-06,10407.323299793294,10565.877542626113,10272.902115398318,10536.9778052459,937558.0
2022-02-07,10536.9778052459,11098.023740151197,10345.33342248667,10751.014542468125,1725583.0
2022-02-08,10751.014542468125,10969.195580124855,10097.333399283234,10384.628487536917,1540782.0
2022-02-09,10384.628487536917,10615.397497236496,10090.890978432493,10454.962847060058,1365394.0
2022-02-10,10454.962847060058,10492.3474685424,9749.898804842263,9756.771512068808,1787576.0
2022-02-11,9756.77221058565,9856.331816338236,8776.821533328155,8832.842584204162,1260379.0
2022-02-12,8831.778743050992,9017.21331106848,8599.032930683345,8775.515306830173,1001373.0
