Date,Open,High,Low,Close,Volume
2021-03-02,143380.36143407226,146422.11729412526,133991.00978186354,136328.78360228986,1156180981
2021-03-03,136326.0789450705,150908.83068548143,136007.40997277573,145146.48024576902,1041402664
2021-03-04,145147.0390592441,148227.4871643111,138423.19415432215,140880.39759064093,1090168533
2021-03-05,140877.69293342158,141419.49612631276,132738.86525199935,140200.28806266934,1227428220
2021-03-06,140200.8021710664,153014.26103924215,139165.6113847643,152116.94071350992,1068581028
2021-03-07,152121.10946203396,158467.308220502,149880.40154222772,158187.9573643133,1310907344
2021-03-08,158181.63159577549,168000.1631731093,153319.29496274516,168000.1631731093,1432310758
2021-03-09,167994.69797732309,170697.6899325177,164823.4203300178,170697.6899325177,1441969949
2021-03-10,170691.81121475995,171418.33578997105,161708.61637250334,165000.58655415475,1141743643
2021-03-11,165001.82712006939,168690.94603845477,158494.47773166,167153.66134480012,1213579762
2021-03-12,167155.04720221832,167801.53851152956,158525.59246595204,162001.14405043423,1292549005
2021-03-13,162003.44636195153,177540.55093136057,158543.42979207635,176591.60741680115,1349481994
2021-03-14,176589.30510528386,176589.30510528386,169158.10292734578,171411.7194384262,1176292988
2021-03-15,171410.9706283696,172689.84879488123,160298.5288020447,163999.96396942064,1221914819
2021-03-16,163999.97514569014,166092.20632516965,157460.39339603856,164685.04693732038,1092788116
2021-03-17,164693.86501395702,170482.36792430282,161646.6216055788,167869.47905382884,1045930016
2021-03-18,167884.74583796784,170068.74536632374,162680.2700666897,163854.4936455898,1002613798
2021-03-19,163858.51710261032,168495.7860204205,160126.87247877195,166220.35343127325,1113691432
2021-03-20,166111.8765594922,171106.97609793022,166045.15423056853,166235.20669344068,928428229
2021-03-21,166313.84292565286,167239.53979964927,161400.1736868024,164042.52320368215,932741098
2021-03-22,163775.93564726412,165783.64070050418,153827.72581490502,154971.7846424207,1303267397
2021-03-23,154933.9082650803,158066.42660975456,152265.8980334252,153753.94008365646,1190263527
2021-03-24,153734.9068966955,159293.64805863053,143603.7191800587,145926.114453651,1349497843
2021-03-25,145973.9377108477,148597.2987458445,143094.07011452317,146203.49828640744,1180634656
2021-03-26,146257.2449664399,155689.83760534972,146228.22019454464,155530.79929034412,1011048309
2021-03-27,155628.6698823683,158722.104812596,153131.37716734782,157573.94429417327,893358897
2021-03-28,157602.0749645084,158699.6740397066,153166.98476197943,154875.47872812673,836333406
2021-03-29,154866.6830040291,184860.60510910675,154210.79245206714,166043.2207359448,6862415578
2021-03-30,166067.4173594154,170637.14808062837,164748.4610904716,169001.7692695595,1110090073
2021-03-31,169030.1793466322,179035.58932629973,162531.72626874596,176224.3999060616,1531135050
2021-04-01,176360.63863128424,182876.0684625432,174502.7961757891,181594.36269984767,1398657673
2021-04-02,181047.3737179078,197648.5932590887,178856.66842785105,195826.86133035272,1539047933
2021-04-03,195580.75987593085,197112.7581941113,185644.16218758374,185867.06170652062,1362177083
2021-04-04,186006.8656617142,192836.78454047441,183789.71731801704,191174.67209275812,1023489100
2021-04-05,191219.3995233029,191219.3995233029,180631.8288415745,187789.11183030158,1202559628
2021-04-06,187624.17244499922,192843.11030901223,186347.35071207583,192156.03796514124,1331445729
2021-04-07,192075.25588918477,192761.52354165167,177668.42980699614,181865.5437030308,1629232752
2021-04-08,181943.68817938492,191114.70023061335,180599.85353453085,190491.60085336864,1253503350
2021-04-09,190506.24176641554,192128.47728455067,188304.49432209134,190061.3591826409,1086086701
2021-04-10,190114.40175769478,200349.31643157452,189410.74382988364,195418.2122123018,1095813869
2021-04-11,195402.23014691472,197718.64611632377,193947.45985098928,196991.18273447454,964698429
2021-04-12,197060.78854092956,200379.71588461846,193881.43045077473,196011.9627058357,1196011728
2021-04-13,195999.98174493015,211986.02588394284,195999.98174493015,209864.8816952631,1341192818
2021-04-14,209747.37439772487,223614.10725625604,208944.56060689688,222547.39938995987,1636634934
2021-04-15,222616.2452100888,231882.37849104404,221160.3572872132,230013.92975579202,1431906535
2021-04-16,230058.74659649283,231959.9194488451,214263.25785247982,223225.12837252766,1563905373
2021-04-17,223138.78051435947,234214.9553461522,211658.53883501142,216695.0129231438,1406799915
2021-04-18,216588.19013924897,218347.35731131583,187517.99788473547,204646.1226515621,2396520089
2021-04-19,204480.9820934087,208346.87606649846,192203.47005290538,199254.10907804966,1563889110
2021-04-20,199030.89662356675,216923.76880729944,188121.62820050865,212578.6363979876,2224768364
2021-04-21,212379.94467879087,225761.82861381024,204906.14973778278,217216.22942761332,1721432569
2021-04-22,217292.5409957692,241290.27157435566,213012.34271226078,220884.81753892452,2233770749
2021-04-23,220875.5412352383,222539.8665843159,195670.7511979565,216237.74703276157,2398130266
2021-04-24,216204.48645472527,216498.1764646843,198656.8045308143,203028.64822423458,1120381220
2021-04-25,202965.68112186342,215385.5564832762,199343.76511199027,210753.19394777715,1119790464
2021-04-26,210721.58745762706,231890.09011700004,210721.58745762706,231215.0434391126,1441117580
2021-04-27,231366.77247386426,243798.8970266506,228189.24729190767,242159.33829078823,1429182757
2021-04-28,242251.40839894116,253251.316367656,235110.21923829615,251248.23828998953,1531241215
2021-04-29,251327.6121559888,256850.07514712214,244696.46323031187,252478.29851131886,1294579878
2021-04-30,252541.62325431406,256149.81480523944,250342.24517912418,253975.11393310875,1229131414
2021-05-01,254015.30379823595,270454.63507568836,251952.47738381475,269905.3214296922,1275476051
2021-05-02,269904.98614160717,315981.68299823254,243987.03834743798,269141.7586973533,1892553948
2021-05-03,265970.9616296366,315912.6583577916,263126.48927882314,313978.6719781831,2341258399
2021-05-04,313959.3146794066,321352.0593139902,294180.5587799996,296499.500586316,2501973515
2021-05-05,296522.38958625495,322669.9203085229,295640.60427512974,322087.0107964054,1907488358
2021-05-06,322229.8435206339,328836.0470127836,310747.2101196125,320791.45763579756,1507811078
2021-05-07,320721.91888695955,329117.063133128,310151.55966026336,319329.6462900862,1424385471
2021-05-08,319073.59795580804,370484.99647594243,300060.41651725024,364337.1541485861,3369711065
2021-05-09,365422.99578826874,397914.1770795584,339402.6957180053,354827.6687755063,2402922164
2021-05-10,354572.26866485924,404587.8852394968,346457.73819333315,367377.09945297986,3785417117
2021-05-11,366527.03239469975,386206.9006615579,344046.03335015476,381460.2942992151,2845683312
2021-05-12,381513.26981665194,403580.2774863243,357467.9953876063,357693.1078079045,3706264545
2021-05-13,354388.0613909364,372872.6946922317,327202.79169292003,340682.40092846006,3222917487
2021-05-14,340585.74854981154,382691.0250967145,339605.1873688325,375585.4658832401,2179357398
2021-05-15,375946.45938813686,380912.83591395617,333034.9714644775,333034.9714644775,1842705533
2021-05-16,333064.5662261173,355971.0458505824,308154.4944155887,327479.5384783149,2259740068
2021-05-17,327113.1356589794,327868.27148411423,288292.0953152329,300191.60356865823,2488547574
2021-05-18,300361.63933285326,327893.97690396756,299591.3484862745,310290.9500934854,2150599753
2021-05-19,310142.97628528625,316527.2190651372,188282.43236609548,228280.37859342247,5966044682
2021-05-20,228211.37630552053,273085.1936282441,199990.044072181,254073.95686057955,3610129472
2021-05-21,254495.63750886917,267848.3960855678,195545.17463383824,221091.46676200628,2803189895
2021-05-22,221193.12610939145,226682.39558010548,199918.65006260574,211278.83625496924,1804050177
2021-05-23,210969.54417278618,217629.57257885486,160722.4894093126,193531.21086967736,3813590356
2021-05-24,193553.71987645328,243242.1399851665,191814.535874255,241151.6411274597,2349049710
2021-05-25,241388.06393249333,250764.7305188179,220606.17078771442,246478.92174801975,1866047690
2021-05-26,246651.93039990216,265596.31072340906,243631.16357397288,263198.0621087104,1960558522
2021-05-27,263282.2864756733,263789.06323994696,242861.6774187982,251409.60126905143,1248123786
2021-05-28,251114.01129327714,253075.75952632725,216527.4135857001,222961.21194452047,1425290894
2021-05-29,222901.8659534678,235059.30015444756,198833.45664655417,210615.50230751932,1193506127
2021-05-30,209413.53922771662,227974.55115478486,199078.68635195494,219242.30826791376,931724547
2021-05-31,219225.16387049854,247796.67097985744,209361.41310676187,247711.79838926345,1027846694
2021-06-01,247769.53499750793,249702.09081462026,231930.07880927622,240914.36892594397,850321108
2021-06-02,240920.22529116273,256522.3422202617,234224.83516839147,248674.67871189117,771425105
2021-06-03,248517.20507461578,263822.23440782726,245133.29890004545,261164.94221862406,1048641374
2021-06-04,261160.6952362135,261871.43891888857,234804.1012166515,246972.6669820547,1390457837
2021-06-05,247096.9023938328,258508.54413098097,234827.63844022155,240115.80211752653,731258951
2021-06-06,240721.84650751203,250741.95328157395,240349.4085026458,247944.66714059561,440284967
2021-06-07,247995.74269221723,260900.31050936878,236009.05953668058,237650.29471296817,781128175
2021-06-08,237675.2177939564,240429.45294481516,213459.5276075527,230731.0662646219,1123987212
2021-06-09,230712.5136572495,240143.13927272707,222198.27508327365,238445.50864053518,853014488
2021-06-10,238660.249482736,245487.56429070234,220407.88141421974,227345.5730597824,670788484
2021-06-11,227199.20863439143,228833.89451675117,212674.327617459,215369.97676359117,811235736
2021-06-12,215323.46112992615,224275.20594980568,208204.64686082304,217707.56058743596,655845337
2021-06-13,217655.47917155921,231611.28689801693,212309.9141740948,229163.32623657584,560377652
2021-06-14,229227.52272859216,237848.56173392385,225651.72000668198,232625.4886501953,530472912
2021-06-15,237447.95952991396,241245.7006115839,231301.74893790483,239422.13577464968,560373950
2021-06-16,233902.55626104772,233902.55626104772,215908.18119770288,216338.2440481186,733039381
2021-06-17,216333.72883524,225105.2227806002,212685.8391750455,217710.44406496733,619121480
2021-06-18,217662.45316372812,218154.8125403449,197643.00512433797,204474.43279948086,680926983
2021-06-19,204429.59360624105,209168.93539340794,198793.66912712902,199496.008255139,458410483
2021-06-20,199530.25234489143,207466.52131786942,188285.82995202392,205365.0026584342,612312723
2021-06-21,205365.02501097322,206095.66245336086,171692.97026043013,173450.5280496888,2383568506
2021-06-22,173509.72874923795,181914.51811598614,157435.43678624183,171456.5474553965,2317827046
2021-06-23,171464.3931965865,186641.85658970845,168581.34036345407,182151.2203277573,1515374737
2021-06-24,180109.42765253782,185506.02349654585,173214.86523098123,181977.94344540685,952417242
2021-06-25,181688.31042127684,184407.65325875208,164979.44105225801,166779.09984872863,1254018549
2021-06-26,166748.0298195146,168950.01196549833,157936.3013039492,166083.58942138404,1112430006
2021-06-27,166187.65166671202,180676.28804165125,166187.65166671202,180346.2975083515,1030387531
2021-06-28,180565.27415669334,195752.00267723203,179867.77435337752,190175.5359518677,1340035314
2021-06-29,190179.73822920024,205060.40460944176,190129.57913167775,198589.27751048654,1224544507
2021-06-30,198505.12020114064,208283.61838112026,192077.91584132612,207957.65130484104,1363356456
2021-07-01,207853.51082562655,207960.84771791846,190872.53282305598,193655.44628145546,1204574641
2021-07-02,193709.0476699844,196797.8556246385,185455.7414600588,196573.36907543242,931483858
2021-07-03,196561.20929421484,204920.34360004961,194335.2540501505,203322.1594138816,806255506
2021-07-04,203352.67062962055,217537.07777246088,200646.15814953297,212717.91506851465,916775863
2021-07-05,212724.73259291053,212730.7677784413,198957.2673600912,202355.7026850134,1113891625
2021-07-06,202227.19793828577,214740.37279749662,202075.04420529306,212539.65356996655,1590299861
2021-07-07,212536.52421450615,219560.72018601,210765.1078510657,212189.4339888692,1116584724
2021-07-08,212213.3959106803,212857.95372536778,191923.21391888708,194339.27750717103,1350084422
2021-07-09,194307.51454924792,199557.1424493119,189218.1320012957,197191.5508940965,1085600248
2021-07-10,197055.11099602282,199955.95645020157,190732.65063397586,194850.72595209628,991736886
2021-07-11,194606.50211095065,200422.453939192,190813.38800485432,198147.01017377526,641623410
2021-07-12,198141.37733394653,199812.40844472498,184965.08087640628,187052.2492058016,849326792
2021-07-13,187037.85417068374,187037.85417068374,176518.93931250274,177928.74747622383,1096804777
2021-07-14,177972.79315432906,184807.2495985068,171791.4667235464,182607.03330310434,1231463597
2021-07-15,182625.53002912924,186328.14988107234,173271.38362585008,175345.55395381525,1285630494
2021-07-16,175546.81621499732,180039.22950379923,169990.5450086221,172500.65690476072,1000322444
2021-07-17,172523.97060294077,175678.33855449036,169917.8992568627,174016.85197786614,867659823
2021-07-18,174080.18789713085,181805.89595270157,173118.89460477233,174401.0921233259,847641108
2021-07-19,174366.05451843888,175361.82660220936,166147.74120832235,166954.69021886587,848817517
2021-07-20,166891.36547587067,168062.57146200538,158568.36404933408,163745.89383484423,1164459063
2021-07-21,163725.01656341553,183293.58036230877,161666.6047754474,182044.46460147947,1463950548
2021-07-22,182073.48937337473,186576.386002969,179823.70632273328,185190.00330012292,1287141225
2021-07-23,185178.88291196898,193987.58265849948,183439.19597764313,193987.58265849948,1114018949
2021-07-24,194028.80074042082,201076.06453217566,193034.224517487,199503.98811156303,1052955613
2021-07-25,199576.58915824443,200984.4638273418,193332.02739462256,200189.92047594488,946755398
2021-07-26,200152.211742647,221098.23958132416,199258.13253507018,205079.06897950917,2670530637
2021-07-27,204988.34002369642,211553.68307454884,197814.29263071716,209376.3893078938,1756396887
2021-07-28,209392.84077659994,213924.10277818888,207036.81610807776,211021.3797107339,1669393603
2021-07-29,210655.5133523345,219090.33335523307,207983.78142293543,217034.41387536377,1197407457
2021-07-30,217152.65880668908,234133.81562957168,212692.23200120032,225341.22088739276,1605542862
2021-07-31,225435.14625628293,233099.98834814876,221415.8021029383,231883.18318244815,1179017605
2021-08-01,231881.998497881,245419.56786705554,230662.37691226602,235807.0149366334,1648745629
2021-08-02,235794.4975147918,243470.87351678312,231155.74215313792,239386.61759017408,1554722902
2021-08-03,239365.76267128438,240637.95742863417,225714.4635836631,229930.84536831826,1771923473
2021-08-04,229901.0494338274,252483.48430036753,225774.99425928295,249633.7143978104,2025008118
2021-08-05,249723.370431751,258947.74916984886,235906.70726058632,258471.61773654819,2351892613
2021-08-06,258522.7603457868,268656.9321263805,250425.35191913694,264779.1018974632,1785299731
2021-08-07,264791.2393261418,288501.404490456,263763.49193532765,288298.84578201175,2408982907
2021-08-08,288388.27829056233,290479.78301252425,271377.5937636569,275826.19607601315,2030580667
2021-08-09,275910.44279551506,290475.3348572627,266642.9013046026,288877.73183710873,2790963900
2021-08-10,288904.17489074916,294258.6138461977,280396.9997190982,287821.5520166829,1999051076
2021-08-11,287845.268060565,298797.8557042107,287022.9405031875,290158.80055244267,1824139546
2021-08-12,289654.9966758564,295568.76321477443,274443.57977598906,279075.159972623,2044917342
2021-08-13,279146.8222126663,303761.1252271086,278640.7607296407,303520.1425041184,1659266508
2021-08-14,303697.2193180993,305016.04147180915,294421.3179775998,299178.608853586,1297025965
2021-08-15,299121.74399436265,302299.96210502833,286035.5170927346,302070.2450616956,1553761838
2021-08-16,302057.72763985395,304010.06545398384,288750.1658970192,289313.33811719716,1875021091
2021-08-17,289301.4689189866,300353.01125279814,274510.57033538073,276032.97941432893,2711713632
2021-08-18,276195.14708479494,287284.6216772944,271004.4181250036,279876.4761433378,2380266378
2021-08-19,279756.7782969773,289981.79079607874,271009.4474462792,289810.41387954354,1975390684
2021-08-20,289870.83279246837,301785.7195927277,289870.83279246837,299960.03126458824,1813940321
2021-08-21,300001.5399295166,302635.04901722074,295040.460955441,296083.72100832313,1426210240
2021-08-22,295966.99604965,299491.9914504066,288180.73496592045,296671.32455363125,1400903825
2021-08-23,296569.240508005,308213.4604134783,296261.1107578501,305003.2111144215,1819029209
2021-08-24,304900.5011977032,307008.1668053642,286670.4633156508,290344.68426679075,2037947348
2021-08-25,290356.5534650013,296767.2616510317,284009.9300082922,294514.34924492985,1846723827
2021-08-26,294530.3536628559,296494.1136244163,280727.258482866,284901.5280840397,1862204612
2021-08-27,284473.40990451723,300031.4699792415,280852.4997588992,298872.9378827214,1581202140
2021-08-28,298892.51870688796,299713.3486441523,295202.405100517,297344.3147979304,1016953204
2021-08-29,297451.2940495983,301628.0671351403,290992.57260978967,296823.45593408495,1421919945
2021-08-30,296886.69126692414,304914.13624649495,288546.53426670283,295595.7427293509,2011583444
2021-08-31,295594.6698074788,314830.3931243494,293501.1533570066,313906.45092466474,2309911239
2021-09-01,313830.6981699839,347287.01739034057,310637.90620388836,347287.01739034057,2652615666
2021-09-02,347448.20154909045,350126.0580741763,342140.948803477,347146.41992001235,2145074630
2021-09-03,347073.3047649339,366144.6251574382,341853.9198501408,360121.62176041305,2407766109
2021-09-04,360201.10738910735,364379.6686777696,351728.95864607394,355798.9089477211,1797493975
2021-09-05,355532.3772726506,363282.7625312805,352330.44311810285,361705.07562337816,1695899565
2021-09-06,361751.5689045042,364465.4800750017,354061.15550801903,360932.6612855941,1951437460
2021-09-07,360931.968356885,362323.6597877443,302011.41317903996,314621.0392440483,4137659510
2021-09-08,314397.2009184733,324978.3787740469,296286.27971676737,320173.74522045255,3190833565
2021-09-09,317739.9560687393,325484.37319945544,312900.9666626975,314340.1125338599,2031507482
2021-09-10,314295.3627507761,321205.7619462162,290989.8232474923,294233.5790025145,2187803769
2021-09-11,294340.4241389483,306060.1509211734,293905.443729952,298994.7368677482,1517970558
2021-09-12,299112.6688635275,316230.37734717876,296823.0312358439,311389.5326803997,1416136802
2021-09-13,311374.5341267288,313810.5808848813,288052.49844966084,300764.0744450614,2042543102
2021-09-14,300684.7452841401,312131.4134499058,300206.8927053362,311219.34044843167,1586530123
2021-09-15,311238.58598451316,329175.2467921525,310107.2345754206,328909.78803895414,1690609175
2021-09-16,329174.77738883346,334705.6449346319,321133.9432383999,326846.8275092989,2124108709
2021-09-17,327017.8467852101,328908.24571376294,308035.1318573132,311509.40934707224,1874509842
2021-09-18,311499.909517996,323245.45348276943,309284.66114011407,313828.3958584666,1347637115
2021-09-19,313835.63808110356,316243.45358249545,302175.65963563323,304229.5450344533,1265600135
2021-09-20,304213.4288538322,304722.1055839211,270823.58608447015,272134.2495614439,3078910145
2021-09-21,272111.829964824,282714.24273245037,249056.9741864577,251967.4312324077,2992238574
2021-09-22,252076.13162957877,281633.5645292774,252076.13162957877,280547.4993642047,2247672270
2021-09-23,280685.39217731357,289279.6528409198,278730.8191092834,288440.4491165951,1631665322
2021-09-24,288545.3495821357,289151.6622025892,255017.21165396273,267566.8435042873,2264808982
2021-09-25,267590.5371956304,270270.11486621946,259002.51289040595,268804.68240918964,1647359695
2021-09-26,268746.90109586716,284556.471939452,252603.7409602031,279757.6500459984,2343267017
2021-09-27,279513.8061980158,289945.043221958,269982.4376892522,270003.2479030639,1759531131
2021-09-28,269986.70702420175,272498.12654387206,257019.86503338814,257233.06355039775,1635323652
2021-09-29,257382.84791425616,269595.93993735313,256622.99570339173,260452.41033282876,1446143344
2021-09-30,260576.35516159981,278377.3584100306,260222.33564887196,275104.9467000067,1658279112
2021-10-01,275145.40479560196,304072.2055124119,273239.26967959106,302240.0573005006,1863781571
2021-10-02,302225.7516755387,316436.2218788564,298859.23577631265,310751.21122409403,1411608026
2021-10-03,310872.45139564574,319769.6560203582,307911.18702854216,313330.3589369431,1343071746
2021-10-04,313246.6710309163,313918.87893635035,302586.1416618824,310557.3923583999,1798525643
2021-10-05,310648.65777514875,324526.0974998623,307705.63307987154,322212.1403097436,1748003973
2021-10-06,322164.9988049865,331475.8371639475,307123.01415076107,328341.4076771885,2385080687
2021-10-07,327858.1234314069,340371.14182284474,319202.9968040958,329385.2265435457,2525504343
2021-10-08,330896.88405123353,335126.02913565934,324530.0315467268,326450.7852232456,1764849244
2021-10-09,326517.9098978713,331303.83437632024,324209.6749577373,328535.9865292087,1239599157
2021-10-10,328704.50232075155,329059.8406332806,314843.9611155242,314843.9611155242,1735642633
2021-10-11,314895.0366671458,331206.2208384946,312665.773247309,324390.57405588776,2148889281
2021-10-12,324663.94560789317,324663.94560789317,312801.4084539786,320273.8845951855,2173053372
2021-10-13,320317.31557846814,329260.9240741506,314648.8905076459,328900.1540946439,1994677805
2021-10-14,328860.9253886938,349296.8459347859,328676.1593012959,348374.0660671294,2254438385
2021-10-15,348460.27981006354,357217.0210796818,340762.9371264875,354932.92688167095,2989132284
2021-10-16,354868.6409794986,361887.0476434007,349053.11384949833,352206.14064870775,1963151669
2021-10-17,352187.47627864033,357919.6060856208,337788.88710707426,351006.1222397983,1884384583
2021-10-18,350980.17094201595,356294.4647374153,339897.26799598336,343645.8558443859,2078038310
2021-10-19,343567.6890154928,356943.6271751374,342527.9606637731,353825.78327231854,2291478921
2021-10-20,354269.9952799231,380684.21414503455,349007.2240869254,380026.33421710134,2495807264
2021-10-21,380594.893399179,396681.07691292465,370856.45096909255,372053.3847276196,3480288054
2021-10-22,372205.4266979173,380772.23844362795,360940.4399691671,365551.32171468437,2478860212
2021-10-23,365191.35642658174,389829.8001831472,363712.19951060414,384184.2641122639,2032643810
2021-10-24,384000.66035689414,393602.99817699194,366295.25891777873,375366.72393655777,2306072079
2021-10-25,375131.7093414813,392183.38842491806,372881.56865021586,390525.2323766053,2109963863
2021-10-26,389930.47601881623,409680.0618548244,374575.98051679134,380802.41437128186,3153713998
2021-10-27,380756.2787307799,395905.3991044462,356509.36204738915,362055.36226209253,4921011794
2021-10-28,360856.9308834523,394809.05177143216,358239.51562383026,394809.05177143216,5875111919
2021-10-29,394884.1563024819,414104.4787199795,391743.31163702905,406793.81260861456,4534274883
2021-10-30,406502.02256447077,408894.23599363863,386858.2983531803,397499.31395566463,3740085894
2021-10-31,396590.10207918286,407894.2281037271,382808.10769601166,395838.5203077495,3609462854
2021-11-01,396333.53963650763,401098.8327214569,381580.55095905066,397943.32479041815,3749651476
2021-11-02,397769.4220369756,425799.5059466064,395596.39760527015,424296.92356975377,4368042428
2021-11-03,424296.92356975377,431232.64819188416,411843.6982201487,424507.126846537,4574267331
2021-11-04,424467.1158017218,425906.7534287423,408081.54238057137,415939.71158227324,4045810907
2021-11-05,415865.9929086417,421741.9836566448,408152.0422885865,411881.8763567656,3120292049
2021-11-06,411618.83167777956,418219.7152656466,399708.10244977474,414606.8743866086,2976845767
2021-11-07,414560.6046308726,430842.1493355036,412717.32485453784,426230.2393731922,2916836178
2021-11-08,426632.7191904783,446768.9592461586,417782.857243374,440970.12946279347,4251739631
2021-11-09,440609.31477820873,445141.4261762798,434272.5487911999,437296.3555624336,4007830049
2021-11-10,437353.22042165697,445057.961795643,417615.12379069626,422174.50528635085,7097913513
2021-11-11,422529.4636057168,434976.2514240891,421277.6320113987,433875.6571086645,4876461685
2021-11-12,433957.06505571306,441764.7175192684,417119.5680010021,426220.2701407969,3227870515
2021-11-13,426281.2031621188,439571.4416872263,422723.930695042,430175.3283919692,1253430345
2021-11-14,429614.8608290106,437346.91700565815,415638.04171589017,422122.6473958641,2142108530
2021-11-15,422342.3728542626,433983.4857568145,418107.63963508606,419533.1504574567,2550980852
2021-11-16,419626.98641619086,3051509.256331682,0.0,388369.151169464,4094306078
2021-11-17,388192.2084707171,525321.5929624736,0.0,389302.86142869294,3107650226
2021-11-18,389333.97616298497,393873.642719239,358140.62799128145,364729.86590632796,3995993502
2021-11-19,364718.95786729455,390513.9666969478,364666.31763794273,390302.3328576684,2702437669
2021-11-20,390246.0938695371,401584.5086889118,387124.29356731474,400688.61892567575,2161387643
2021-11-21,400797.8781363219,402593.3681842685,393531.0677064806,393531.0677064806,2277890203
2021-11-22,393513.0515600443,393513.0515600443,372833.57774897665,374530.2695745304,3293309010
2021-11-23,374537.9588479474,398348.53161746264,373867.27091516554,397259.6500324756,3311831627
2021-11-24,397205.24395254254,398471.24705658853,384786.3521028459,390583.79602879286,3483666424
2021-11-25,389769.22480244935,413818.14269535244,389108.1708139777,392822.8945657909,3318048449
2021-11-26,412002.40124706924,413495.3273270726,363725.34280353785,371411.8668582365,4641851445
2021-11-27,371417.61146076024,379737.58411826193,371060.0155417919,373908.37723439187,2275589236
2021-11-28,374183.5593420565,390802.5826805532,367640.0770743489,390761.5881240219,2720327189
2021-11-29,390699.0010148138,404671.1260947436,390382.93611331284,404220.72243383527,2630259142
2021-11-30,404293.77053129673,428135.30156733096,401455.042783007,423690.14154598117,4107562238
2021-12-01,423735.114854455,432454.57208901644,418644.5476219356,419745.76780845225,3096487737
2021-12-02,419752.5629803091,420382.1445938647,410895.1458750218,414429.79757262766,3272219231
2021-12-03,414143.99800893664,420634.8623998314,382366.7344608605,386770.3187596649,3824766482
2021-12-04,386667.0500294715,386667.27355486155,348472.2831235081,373312.39148695767,6045996157
2021-12-05,373490.9882735908,385095.2194867879,372503.6542732939,379952.6602485478,3651664064
2021-12-06,379959.99188134074,394534.11554169655,363189.9100842625,393845.1208794713,4661477862
