Price,Close,High,Low,Open,Volume
Ticker,WBNB-USD,WBNB-USD,WBNB-USD,WBNB-USD,WBNB-USD
Date,,,,,
2021-01-20,42.24342727661133,42.26032257080078,40.31925582885742,41.73591995239258,37226181
2021-01-21,38.479766845703125,42.3821907043457,38.20807647705078,42.234886169433594,40133719
2021-01-22,40.55116653442383,41.0505485534668,36.81589889526367,38.47894287109375,40302084
2021-01-23,40.730655670166016,41.63404083251953,39.80060958862305,40.55621337890625,34630102
2021-01-24,41.675636291503906,41.86505126953125,40.52699661254883,40.73130416870117,34840321
2021-01-25,41.12875747680664,42.975067138671875,40.608516693115234,41.65726852416992,43592305
2021-01-26,41.44242477416992,42.00676727294922,39.893898010253906,41.13071060180664,53152620
2021-01-27,40.830665588378906,41.75898742675781,39.7195930480957,41.446407318115234,77518452
2021-01-28,42.41522979736328,42.980308532714844,40.04437255859375,40.86135482788086,58944863
2021-01-29,42.5999755859375,43.7990608215332,41.75910186767578,42.32421875,57623259
2021-01-30,44.72137451171875,44.91450119018555,42.25204086303711,42.61252975463867,59933096
2021-01-31,44.02397537231445,45.458839416503906,43.27388000488281,44.61920166015625,62220285
2021-02-01,51.45939254760742,51.84909439086914,43.41054916381836,44.03435516357422,97614110
2021-02-02,50.971832275390625,52.50484848022461,49.47983169555664,51.473480224609375,89157317
2021-02-03,52.21041488647461,52.31159210205078,49.9467887878418,50.95500564575195,79477704
2021-02-04,55.844364166259766,56.45487976074219,50.80707550048828,52.208194732666016,93185247
2021-02-05,65.55366516113281,67.38154602050781,55.44520950317383,55.789085388183594,128755132
2021-02-06,72.12041473388672,75.00092315673828,59.60083770751953,65.43281555175781,158044228
2021-02-07,68.70440673828125,74.06951904296875,65.09300994873047,72.12109375,134319504
2021-02-08,78.89421081542969,78.89421081542969,68.09405517578125,68.72908020019531,160643269
2021-02-09,107.95773315429688,112.04821014404297,78.46387481689453,78.90287017822266,319098397
2021-02-10,128.27053833007812,146.02700805664062,107.73033905029297,107.98873901367188,549359585
2021-02-11,124.0307388305664,129.73590087890625,118.78441619873047,128.21585083007812,336337976
2021-02-12,135.92372131347656,138.51699829101562,121.98502349853516,124.02323913574219,296682369
2021-02-13,133.57875061035156,137.863037109375,125.97117614746094,135.93423461914062,219808918
2021-02-14,136.41793823242188,138.0215301513672,128.58572387695312,133.57290649414062,299737922
2021-02-15,129.32102966308594,138.5828094482422,121.54883575439453,136.3763427734375,359348387
2021-02-16,129.1668243408203,133.46800231933594,126.73526763916016,129.35752868652344,406773166
2021-02-17,162.99925231933594,171.0178680419922,125.2957992553711,129.44989013671875,581637488
2021-02-18,194.57057189941406,198.453857421875,162.80369567871094,162.80369567871094,680398138
2021-02-19,333.5196838378906,335.13690185546875,194.56704711914062,194.56704711914062,1500926059
2021-02-20,254.9713592529297,333.4599304199219,229.9495849609375,333.4599304199219,1205349875
2021-02-21,293.83270263671875,305.789794921875,251.65777587890625,255.2081298828125,844559038
2021-02-22,265.86968994140625,293.9303894042969,234.7137451171875,293.5799560546875,926751374
2021-02-23,227.1403350830078,266.955322265625,194.12521362304688,265.94036865234375,1173425972
2021-02-24,253.6100311279297,278.2176208496094,215.84002685546875,227.30162048339844,842401842
2021-02-25,236.0853271484375,262.62103271484375,236.0853271484375,253.756591796875,535140167
2021-02-26,220.8703155517578,237.28407287597656,205.91943359375,235.93370056152344,653199611
2021-02-27,223.97683715820312,235.6811065673828,220.92440795898438,220.9464111328125,411473961
2021-02-28,211.06507873535156,226.79940795898438,196.76107788085938,223.9121551513672,513827017
2021-03-01,254.74476623535156,258.4678955078125,209.2429962158203,211.0689697265625,573858088
2021-03-02,240.4695281982422,260.2892150878906,228.98927307128906,254.7742156982422,489527762
2021-03-03,241.7107696533203,253.6766357421875,238.10887145996094,240.4815216064453,413073783
2021-03-04,229.8414306640625,248.3561248779297,226.38360595703125,241.2844696044922,574941669
2021-03-05,224.7180633544922,229.8449249267578,216.7467041015625,229.8449249267578,440640492
2021-03-06,227.18267822265625,231.76409912109375,221.1422576904297,224.71670532226562,380892501
2021-03-07,236.7730255126953,241.09214782714844,223.98329162597656,227.15147399902344,518713739
2021-03-08,236.38729858398438,241.55714416503906,230.05931091308594,236.7034454345703,405662625
2021-03-09,288.6376647949219,293.7538757324219,236.2549591064453,236.4659423828125,601518565
2021-03-10,276.4493713378906,292.8616027832031,271.1446533203125,288.64642333984375,596227553
2021-03-11,288.68731689453125,307.7225341796875,273.08917236328125,276.43255615234375,634891915
2021-03-12,264.77972412109375,289.1345520019531,257.1315612792969,288.71612548828125,574159499
2021-03-13,276.958984375,282.5467529296875,256.54931640625,264.85736083984375,452504301
2021-03-14,267.0212707519531,277.7169494628906,264.29278564453125,276.9266052246094,400682403
2021-03-15,255.21279907226562,267.9832763671875,251.5109405517578,266.5837097167969,482833534
2021-03-16,258.2118835449219,258.2303771972656,241.47817993164062,255.19839477539062,560492503
2021-03-17,272.376220703125,272.376220703125,249.98707580566406,258.40008544921875,541803142
2021-03-18,265.67559814453125,278.37677001953125,263.5339050292969,272.43939208984375,507533833
2021-03-19,267.8975830078125,271.522216796875,260.3313903808594,265.6881103515625,415034202
2021-03-20,269.9684753417969,277.05224609375,267.1065673828125,268.00701904296875,379484558
2021-03-21,268.9205322265625,272.6419372558594,262.8981018066406,269.989501953125,372465095
2021-03-22,257.1777648925781,273.80426025390625,256.94439697265625,268.908203125,494077313
2021-03-23,256.7650451660156,263.250732421875,254.1375732421875,257.1268615722656,475124934
2021-03-24,248.73887634277344,268.011962890625,246.54876708984375,256.67791748046875,584769558
2021-03-25,236.2742462158203,250.7533416748047,230.507080078125,248.7500762939453,766683405
2021-03-26,254.8989715576172,256.68743896484375,236.1144256591797,236.23948669433594,528330682
2021-03-27,269.5643615722656,271.9369201660156,251.66648864746094,255.00048828125,504788536
2021-03-28,267.42633056640625,277.9386291503906,262.79339599609375,269.55078125,507186831
2021-03-29,275.1673889160156,276.1614074707031,265.23883056640625,267.29833984375,571213099
2021-03-30,310.9969482421875,311.7997741699219,270.911376953125,275.1216735839844,737371127
2021-03-31,302.3567810058594,314.166015625,292.0987854003906,310.8762512207031,694573233
2021-04-01,336.3580017089844,336.709228515625,302.10357666015625,302.1552429199219,726293398
2021-04-02,339.7348327636719,355.3099670410156,335.9795227050781,336.20648193359375,1064769483
2021-04-03,327.7467956542969,354.418212890625,327.6273193359375,339.76324462890625,786446378
