Price,Close,High,Low,Open,Volume
Ticker,MIM-USD,MIM-USD,MIM-USD,MIM-USD,MIM-USD
Date,,,,,
2021-09-30,0.9993090033531189,1.0135259628295898,0.9702600240707397,1.0131369829177856,5208025
2021-10-01,0.9998289942741394,1.0059880018234253,0.9986510276794434,0.9993299841880798,3544174
2021-10-02,1.0002779960632324,1.002879023551941,0.9987360239028931,0.999796986579895,386930
2021-10-03,1.0009770393371582,1.0193450450897217,0.9782220125198364,1.0002750158309937,1258271
2021-10-04,1.0025219917297363,1.0037709474563599,0.9963359832763672,1.0007799863815308,2206347
2021-10-05,1.0148030519485474,1.0157469511032104,0.9983959794044495,1.0025429725646973,3744484
2021-10-06,1.0001300573349,1.018496036529541,0.9954310059547424,1.014693021774292,4284310
2021-10-07,1.0347310304641724,1.0576390027999878,0.9887650012969971,1.0001850128173828,3914031
2021-10-08,1.0050790309906006,1.038769006729126,1.0007779598236084,1.034978985786438,2716714
2021-10-09,1.0010340213775635,1.0089000463485718,0.9956420063972473,1.0051130056381226,4904826
2021-10-10,0.9976209998130798,1.0197850465774536,0.9894940257072449,1.00075101852417,6545358
2021-10-11,1.003654956817627,1.006654977798462,0.9945709705352783,0.9977080225944519,29539384
2021-10-12,1.0025490522384644,1.0038189888000488,0.9993849992752075,1.0036909580230713,43596847
2021-10-13,1.0023390054702759,1.0042099952697754,1.0013999938964844,1.0025869607925415,17616166
2021-10-14,1.0021419525146484,1.0038490295410156,1.0020350217819214,1.002318024635315,81518759
2021-10-15,1.000980019569397,1.0034830570220947,1.0007920265197754,1.0021430253982544,84539891
2021-10-16,1.001999020576477,1.0020719766616821,1.0008230209350586,1.001001000404358,50330556
2021-10-17,1.001837968826294,1.0021189451217651,1.0009839534759521,1.0019840002059937,33257504
2021-10-18,1.001587986946106,1.0023330450057983,1.0010550022125244,1.0018370151519775,34196116
2021-10-19,1.0013140439987183,1.0023479461669922,1.0008410215377808,1.0015389919281006,46924849
2021-10-20,1.0003520250320435,1.0017280578613281,1.0002230405807495,1.001297950744629,177544734
2021-10-21,1.0003050565719604,1.0006760358810425,0.9996410012245178,1.000419020652771,56934941
2021-10-22,1.0005910396575928,1.0009039640426636,0.9997850060462952,1.0003550052642822,33246503
2021-10-23,1.001505970954895,1.001505970954895,1.00033700466156,1.0005719661712646,45250328
2021-10-24,1.0010279417037964,1.0017130374908447,0.9998130202293396,1.0014890432357788,50507230
2021-10-25,1.0002650022506714,1.0016419887542725,0.9998970031738281,1.0009510517120361,45066505
2021-10-26,1.000931978225708,1.0015250444412231,1.000216007232666,1.0002679824829102,86219216
2021-10-27,1.0011470317840576,1.0017499923706055,1.0,1.0009419918060303,66255127
2021-10-28,1.0004429817199707,1.0012919902801514,1.0003869533538818,1.0011249780654907,137854130
2021-10-29,1.000203013420105,1.0010379552841187,0.999563992023468,1.0004960298538208,146502345
2021-10-30,1.0004379749298096,1.0011810064315796,0.9996479749679565,1.000216007232666,105646883
